age,bedroom,city,date,func,latitude,location,longitude,meterage,parking,price,price_per_meter,properties,region,region_city_loc,title,type
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"100,  متر","1,  پارکینگ",10 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 22 ، کوهک,پیش فروش آپارتمان/برج 2 خوابه در کوهک - منطقه 22 ,مسکونی
 ساله,"2,  خوابه",,12 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"123,  متر","1,  پارکینگ",12.3 میلیارد,100 میلیون,مسکونی,,تهران ، منطقه 22 ، کوهک,پیش فروش آپارتمان/برج 2 خوابه در کوهک - منطقه 22 ,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",58 میلیارد,290 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 200 متر الف تک واحدی ,مسکونی
"0,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"420,  متر","4,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 420 متر مدرن زیرسیزدهم 3 تراس چیدمانی ,مسکونی
"7,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"225,  متر","2,  پارکینگ",67.5 میلیارد,300 میلیون,مسکونی,,تهران ، منطقه 1 ، ولنجک,فرح 225 متر دید شمال و شرق فول امکانات,مسکونی
"0,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"330,  متر","3,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، محمودیه,محمودیه الف 330 متر 4 خواب مدرن فول امکانات ,مسکونی
"0,  ساله","2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"128,  متر","2,  پارکینگ",39.7 میلیارد,310 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 128 متر فول امکانات 2 پارکینگ سندی ,مسکونی
"2,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"260,  متر","3,  پارکینگ",52 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 260 متری 3 خوابه فول امکانات,مسکونی
"4,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"168,  متر","3,  پارکینگ",34.4 میلیارد,205 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 168متر ویو ابدی شهر تراس قابل چیدمان,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"185,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,ولنجک 185 متر 3 خواب فول امکانات ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"186,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 186 متر 60 متر تراس لوکس و لاکچری ,مسکونی
 ساله,"2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"115,  متر","1,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 115 متر 2 خواب برج باغی کلاسیک و لوکس,مسکونی
"5,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"190,  متر","2,  پارکینگ",35.1 میلیارد,185 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 190 متری 3 خوابه تراس میزخور ,مسکونی
"15,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"580,  متر","3,  پارکینگ",116 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 580 متر برج اصیل منطقه با ویو و دسترسی عالی ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"155,  متر","2,  پارکینگ",31.8 میلیارد,205 میلیون,مسکونی,,تهران ، منطقه 1 ، شریعتی - بلوار صبا,قیطریه 155متر ویو ابدی شهر تراس قابل چیدمان,مسکونی
"2,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"285,  متر","3,  پارکینگ",59.9 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، کامرانیه,آپارتمان کامرانیه 285 متری 4 خوابه تراس میزخور ,مسکونی
"2,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"210,  متر","3,  پارکینگ",39.9 میلیارد,190 میلیون,مسکونی,,تهران ، منطقه 1 ، اجودانیه,آپارتمان فرمانیه 210 متری 3 خوابه ,مسکونی
 ساله,"2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"120,  متر","2,  پارکینگ",25.2 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 115متر 2جهت نور بالکن قابل چیدمان,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"170,  متر","2,  پارکینگ",50.1 میلیارد,295 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 170 متر 3 خواب فول مشاعات ویو چشم نواز,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"224,  متر","2,  پارکینگ",112 میلیارد,500 میلیون,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 224 متر برج باغ تمام کلاسیک و لاکچری,مسکونی
 ساله,"4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"370,  متر","3,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه روستاییان 370 متر 4 خواب پاگرد اختصاصی ,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"240,  متر","2,  پارکینگ",62.4 میلیارد,260 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه الف 240 متر مدرن فول امکانات,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"215,  متر","2,  پارکینگ",64.5 میلیارد,300 میلیون,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 215 متر برج باغ پاگرد اختصاصی ,مسکونی
"30,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"148,  متر","1,  پارکینگ",15.2 میلیارد,,مسکونی,,تهران ، منطقه 7 ، سهروردی شمالی,148 متر سهروردی شمالی,مسکونی
"0,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"435,  متر","4,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 435 متر ویلا آپارتمانی مدرن با امکانات هتلینگ,مسکونی
"0,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"235,  متر","2,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 235 متر برج باغی مجلل و باشکوه ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"238,  متر","2,  پارکینگ",60 میلیارد,,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه/ الف / 238 متر 3 خواب فول مشاعات ,مسکونی
"0,  ساله","2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"130,  متر","2,  پارکینگ",40.3 میلیارد,310 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 130 متر 2 خواب 2 پارکینگ سندی ,مسکونی
 ساله,"4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"583,  متر","4,  پارکینگ",0,,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,ولنجک 583 متر تک واحدی زیر سیزدهم / برج باغ,مسکونی
"10,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"245,  متر","2,  پارکینگ",50 میلیارد,,مسکونی,,تهران ، منطقه 1 ، محمودیه,محمودیه جیم 215 متر 3 خواب فول امکانات,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"320,  متر","3,  پارکینگ",96 میلیارد,300 میلیون,مسکونی,,تهران ، منطقه 1 ، محمودیه,محمودیه 320 متر تو واحدی فول مشاعات ,مسکونی
"2,  ساله","2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"115,  متر","1,  پارکینگ",40 میلیارد,,مسکونی,,تهران ، منطقه 1 ، ولنجک,ولنجک 115 متر فول امکانات برج باغ کلاسیک ,مسکونی
"9,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",40 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 1 ، زعفرانیه,زعفرانیه 200 متر 3 خواب فول امکانات ,مسکونی
"3,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"295,  متر","3,  پارکینگ",56 میلیارد,190 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 295 متری 4 خوابه تراس میزخور ,مسکونی
"2,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"230,  متر","2,  پارکینگ",43.7 میلیارد,190 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 230 متری 3 خوابه دید ابدی ,مسکونی
"9,  ساله","2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"112,  متر","2,  پارکینگ",12.5 میلیارد,,مسکونی,,تهران ، منطقه 7 ، بهار,فروش آپارتمان/برج 2 خوابه در بهار ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"225,  متر","2,  پارکینگ",47.3 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 225متر 2جهت نور و ویو,مسکونی
"2,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"250,  متر","3,  پارکینگ",43.8 میلیارد,175 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 250 متری تراس میزخور ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"190,  متر","2,  پارکینگ",39.9 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 190متر چشم انداز مشجر تراس کاربردی,مسکونی
"9,  ساله","2,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"112,  متر","2,  پارکینگ",12.5 میلیارد,,مسکونی,,تهران ، منطقه 7 ، بهار,فروش آپارتمان/برج 2 خوابه در بهار ,مسکونی
"1,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"250,  متر","3,  پارکینگ",34 میلیارد,136 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 250متر 2جهت ویو مشجر ,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"228,  متر","3,  پارکینگ",42.9 میلیارد,188 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 228متر 2جهت ویو مشجر بالکن میزخو ,مسکونی
"1,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"245,  متر","2,  پارکینگ",61.3 میلیارد,250 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 245متر 2جهت نور و ویو تراس قابل چیدمان,مسکونی
"2,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"200,  متر","2,  پارکینگ",44 میلیارد,220 میلیون,مسکونی,,تهران ، منطقه 1 ، فرمانیه,آپارتمان فرمانیه 200 متری 3 خوابه تراس میزخور,مسکونی
"5,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"210,  متر","2,  پارکینگ",41 میلیارد,195 میلیون,مسکونی,,تهران ، منطقه 1 ، حکمت,فرمانیه غربی 215متر 2جهت ویو شهر 15متر بالکن,مسکونی
"3,  ساله","4,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"315,  متر","3,  پارکینگ",63 میلیارد,200 میلیون,مسکونی,,تهران ، منطقه 3 ، دیباجی جنوبی,خرید آپارتمان 4 خوابه در دیباجی جنوبی,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"250,  متر","3,  پارکینگ",51.3 میلیارد,205 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 250متر 15متر بالکن,مسکونی
"6,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"198,  متر","2,  پارکینگ",41.6 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 198 متر 2جهت نور بالکن قابل چیدمان,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"230,  متر","2,  پارکینگ",48.3 میلیارد,210 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,دیباجی 230متر چشم انداز سبز تراس کاربردی,مسکونی
 ساله,"3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"173,  متر","2,  پارکینگ",35.5 میلیارد,205 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه 173متر ویو شهر بالکن قابل چیدمان,مسکونی
"1,  ساله","3,  خوابه",,13 روز پیش,آپارتمان/برج,35.731939,,51.4127613,"235,  متر","2,  پارکینگ",51.7 میلیارد,220 میلیون,مسکونی,,تهران ، منطقه 1 ، قیطریه,قیطریه پارک 235متر نور شمال جنوب,مسکونی
